0.35183,0.52692
0.5149,0.42884
0.36196,0.53866
0.30542,0.40134
0.32604,0.50559
0.42422,0.4132
0.39071,0.4956
0.46931,0.49897
0.49715,0.47342
0.48772,0.4683
0.35648,0.51002
0.29367,0.30088
0.29619,0.5044
0.35841,0.50904
0.39818,0.44433
0.39858,0.46195
0.37862,0.53325
0.27605,0.38853
0.48015,0.50427
0.40192,0.54494
0.52879,0.39092
0.41585,0.32535
0.31724,0.4324
0.45614,0.42738
0.3345,0.26777
0.50904,0.4075
0.33337,0.4052
0.44263,0.52139
0.40596,0.30277
0.46473,0.42624
0.39677,0.25184
0.31778,0.47753
0.37356,0.42541
0.33358,0.34166
0.35151,0.3236
0.45762,0.28832
0.46751,0.40852
0.42716,0.29309
0.26966,0.43968
0.32141,0.28409
0.29201,0.29847
0.49109,0.47742
0.4913,0.47967
0.45141,0.30826
0.37545,0.4853
0.35804,0.34451
0.28409,0.48217
0.27672,0.46508
0.30667,0.33069
0.52553,0.40646
0.48254,0.45766
0.50466,0.4646
0.54894,0.41245
0.47456,0.3924
0.26553,0.44845
0.25614,0.41141
0.49281,0.3342
0.45564,0.29974
0.52706,0.34338
0.50241,0.46008
0.42387,0.40032
0.48047,0.35718
0.50746,0.46921
0.36836,0.46753
0.28595,0.30939
0.38328,0.48865
0.31587,0.46386
0.28597,0.43767
0.27027,0.39998
0.39961,0.30843
0.36389,0.44799
0.2997,0.32499
0.49067,0.37343
0.25033,0.39315
0.40342,0.26585
0.33483,0.45197
0.34173,0.28068
0.44542,0.4203
0.38708,0.53442
0.43702,0.28628
0.36647,0.4194
0.33348,0.30108
0.29401,0.31748
0.40507,0.49096
0.40565,0.51858
0.41512,0.33735
0.39054,0.41963
0.44236,0.26181
0.36492,0.34308
0.31167,0.4992
0.26142,0.41074
0.51969,0.41475
0.26526,0.44841
0.33761,0.4912
0.26873,0.34839
0.27838,0.32152
0.53749,0.44528
0.40903,0.37599
0.5066,0.32555
0.43519,0.31997
0.47967,0.35105
0.2774,0.44551
0.37219,0.34504
0.54279,0.35591
0.2587,0.43323
0.2884,0.49857
0.25951,0.45037
0.31744,0.42639
0.29095,0.41628
0.47825,0.36404
0.26414,0.44733
0.31307,0.4792
0.54247,0.37896
0.33066,0.39335
0.3658,0.27348
0.26817,0.33006
0.31177,0.48247
0.50315,0.31224
0.43516,0.4013
0.46998,0.48891
0.29216,0.43191
0.54577,0.4085
0.45153,0.44952
0.51765,0.46127
0.32335,0.38411
0.43488,0.26993
0.37747,0.31721
0.36585,0.51149
0.51968,0.41171
0.50334,0.3332
0.41358,0.27395
0.48972,0.32543
0.27876,0.4822
0.35304,0.36554
0.41213,0.46926
0.38337,0.28741
0.27953,0.4199
0.43368,0.32316
0.4433,0.48065
0.4241,0.34316
0.38031,0.33844
0.4534,0.50828
0.30724,0.35953
0.5219,0.33554
0.54604,0.40192
0.53311,0.36034
0.34611,0.51359
0.27344,0.38755
0.25391,0.3991
0.4646,0.2865
0.52001,0.48328
0.43919,0.394
0.33127,0.31245
0.30719,0.29607
0.54482,0.42401
0.37309,0.25584
0.43635,0.31196
0.52765,0.43327
0.43959,0.4005
0.29609,0.47014
0.31953,0.31569
0.53159,0.44967
0.39775,0.33968
0.39562,0.42492
0.41024,0.54131
0.51943,0.46522
0.39493,0.46635
0.2719,0.42684
0.4795,0.47606
0.39491,0.4913
0.30062,0.36628
0.33813,0.26931
0.33238,0.41505
0.33768,0.32838
0.53237,0.38074
0.37262,0.37714
0.37524,0.43991
0.38976,0.50383
0.34385,0.50333
0.50841,0.49295
0.41683,0.51681
0.41589,0.28576
0.27406,0.43535
0.35587,0.44113
0.35015,0.27803
0.50227,0.46058
0.34108,0.34852
0.35004,0.35942
0.48964,0.3089
0.43015,0.32858
0.27953,0.38086
0.47363,0.52455
0.35385,0.35216
0.33109,0.41527
0.32156,0.46901
0.50393,0.41099
0.41969,0.33698
0.32001,0.39561
0.33183,0.44421
0.51732,0.48436
0.40378,0.52232
0.49203,0.48253
0.52114,0.44705
0.46001,0.29908
0.39754,0.44835
0.37338,0.42829
0.3979,0.37944
0.42006,0.46675
0.49703,0.5054
0.40398,0.26857
0.31144,0.34526
0.39641,0.42013
0.2607,0.43042
0.25926,0.37184
0.42704,0.399
0.31225,0.33024
0.4323,0.53846
0.28046,0.36318
0.32147,0.44752
0.50108,0.37138
0.52428,0.38087
0.28438,0.37711
0.30263,0.41262
0.52826,0.37348
0.51698,0.35405
0.54512,0.42775
0.45808,0.28271
0.46934,0.49717
0.53026,0.45006
0.46529,0.39116
0.39292,0.48137
0.4268,0.47682
0.46415,0.31123
0.2834,0.48753
0.49445,0.4887
0.3947,0.4304
0.45507,0.26651
0.51805,0.3411
0.45752,0.34426
0.25289,0.40254
0.34077,0.45673
0.41424,0.26109
0.43548,0.36095
0.41051,0.42173
0.25641,0.38577
0.4109,0.32568
0.25557,0.40518
0.49671,0.47027
0.47538,0.51178
0.39126,0.50029
0.48108,0.50249
0.42373,0.4222
0.34582,0.52499
0.35929,0.26751
0.30018,0.44972
0.35977,0.43894
0.5084,0.33744
0.26339,0.42564
0.53861,0.44457
0.25527,0.36629
0.39636,0.53203
0.36459,0.43641
0.45597,0.34858
0.41721,0.41824
0.51654,0.32182
0.42083,0.32469
0.46214,0.35841
0.8875,0.50523
0.70385,0.4341
0.85719,0.49245
0.74772,0.54149
0.70886,0.54655
0.88022,0.49308
0.86342,0.41477
0.86377,0.53679
0.70275,0.54522
0.85058,0.59658
0.79116,0.40715
0.70261,0.56062
0.82031,0.5544
0.877,0.46404
0.71492,0.50642
0.88807,0.53076
0.91271,0.49021
0.70295,0.53478
0.7731,0.60367
0.86466,0.57534
0.75078,0.60862
0.89021,0.45721
0.7167,0.43912
0.90813,0.48833
0.81108,0.39871
0.88184,0.50228
0.87932,0.42342
0.77391,0.59563
0.74313,0.50069
0.86567,0.42849
0.87996,0.51231
0.74464,0.41414
0.85937,0.5607
0.82788,0.45701
0.77757,0.45002
0.83722,0.47216
0.78967,0.4661
0.85982,0.53178
0.70482,0.4854
0.71849,0.50069
0.81345,0.60214
0.77963,0.48285
0.75963,0.48156
0.73154,0.50019
0.86524,0.57511
0.85459,0.59217
0.88202,0.49247
0.71655,0.52565
0.87589,0.55037
0.70247,0.47895
0.80664,0.53207
0.72101,0.44007
0.83256,0.44738
0.71517,0.45238
0.90114,0.48893
0.86175,0.4554
0.90296,0.49404
0.88095,0.54386
0.68313,0.48518
0.75757,0.40258
0.74979,0.4062
0.70763,0.46024
0.88407,0.55325
0.91494,0.52976
0.80746,0.46309
0.81245,0.48239
0.80878,0.498
0.75826,0.58369
0.81249,0.54253
0.72303,0.49934
0.80808,0.58695
0.73651,0.49631
0.78834,0.39244
0.73844,0.51858
0.88532,0.49968
0.69217,0.54616
0.72624,0.40636
0.89459,0.56839
0.86632,0.56563
0.71221,0.54171
0.76566,0.5579
0.81119,0.42353
0.71261,0.46844
0.81469,0.604
0.78119,0.44681
0.7705,0.58308
0.81809,0.49773
0.88505,0.43776
0.88293,0.51888
0.8694,0.54379
0.71604,0.51384
0.82787,0.53854
0.72223,0.56683
0.79122,0.49943
0.6906,0.47931
0.88251,0.5868
0.80844,0.49873
0.90135,0.54269
0.85563,0.55066
0.7744,0.50157
0.82738,0.60958
0.82601,0.39595
0.89508,0.44236
0.91279,0.5199
0.8179,0.40328
0.76158,0.53004
0.89113,0.49703
0.90962,0.49841
0.85844,0.48377
0.90072,0.51077
0.84173,0.55618
0.90501,0.4542
0.71344,0.4955
0.80441,0.40624
0.79593,0.41209
0.7901,0.46131
0.8585,0.41426
0.79964,0.59897
0.71736,0.52795
0.8411,0.51894
0.87395,0.43468
0.83402,0.52046
0.78571,0.53081
0.74228,0.45391
0.82088,0.41866
0.75489,0.50521
0.87763,0.45595
0.75901,0.40518
0.8142,0.39171
0.89761,0.44061
0.69381,0.49777
0.84305,0.50867
0.84991,0.57908
0.90774,0.47807
0.90974,0.45184
0.87579,0.50821
0.88733,0.51954
0.72021,0.47715
0.75849,0.49253
0.86553,0.56391
0.68829,0.46346
0.68923,0.46007
0.91909,0.50931
0.73284,0.45049
0.83999,0.43932
0.78932,0.46885
0.74547,0.39566
0.75037,0.47516
0.90386,0.53717
0.88777,0.54548
0.70348,0.48436
0.71212,0.55375
0.84158,0.49565
0.77963,0.43789
0.80244,0.56535
0.68115,0.49738
0.86789,0.40651
0.68296,0.49282
0.84349,0.48502
0.89561,0.49874
0.91084,0.48037
0.73619,0.4947
0.77185,0.48801
0.8186,0.60825
0.87595,0.5166
0.89104,0.49864
0.71911,0.45079
0.81115,0.53518
0.68744,0.48677
0.82289,0.54356
0.89358,0.5601
0.79541,0.45691
0.74286,0.45795
0.72377,0.42478
0.88828,0.45181
0.89991,0.5625
0.73199,0.52835
0.90671,0.49008
0.80825,0.43449
0.88143,0.52107
0.91219,0.53049
0.91724,0.52037
0.76843,0.52356
0.80598,0.53921
0.83646,0.48747
0.71677,0.43868
0.70107,0.51078
0.7393,0.60174
0.7131,0.4773
0.85222,0.5052
0.68328,0.49172
0.8284,0.38657
0.91374,0.49486
0.82071,0.44039
0.80116,0.53854
0.71692,0.48249
0.83915,0.59376
0.8502,0.48088
0.81981,0.48091
0.82391,0.41699
0.68555,0.49996
0.85984,0.47622
0.84029,0.45527
0.68208,0.51234
0.83578,0.41402
0.71451,0.50651
0.83653,0.58042
0.75964,0.47076
0.83494,0.4661
0.82658,0.60887
0.87426,0.46429
0.8925,0.4578
0.85387,0.59415
0.81322,0.53873
0.84673,0.47919
0.81183,0.47727
0.77797,0.49754
0.71967,0.47005
0.73493,0.59287
0.7097,0.55957
0.7279,0.5008
0.69494,0.45445
0.89379,0.51023
0.85534,0.47468
0.70928,0.51576
0.72651,0.41489
0.77517,0.54641
0.85424,0.55892
0.76976,0.5738
0.74847,0.5841
0.70537,0.52672
0.87121,0.57763
0.80283,0.58725
0.82485,0.53504
0.69145,0.49002
0.78091,0.50803
0.8814,0.41805
0.77454,0.41127
0.77862,0.51586
0.74739,0.60566
0.73714,0.47114
0.89202,0.56479
0.68767,0.4972
0.85505,0.48968
0.74925,0.59957
0.8254,0.52991
0.86534,0.57142
0.90767,0.48245
0.74125,0.50962
0.77957,0.5293
0.686,0.52368
0.79258,0.48249
0.83123,0.39469
0.83416,0.5674
0.80076,0.56811
0.77705,0.5422
0.81588,0.60721
0.81833,0.4749
0.86109,0.42306
0.70907,0.52397
0.84153,0.58809
0.88346,0.44156
0.74771,0.50688
0.86359,0.49279
0.79453,0.44665
0.72017,0.55456
0.8641,0.48458
0.91058,0.4599
0.7371,0.42757
0.69232,0.50255
0.7064,0.46785
0.87249,0.49049
0.77357,0.5685
0.81719,0.57733
0.71517,0.51312
0.80138,0.56769
0.90693,0.48427
0.89628,0.43306
0.78012,0.58443
0.78912,0.46168
0.75707,0.47664
0.70388,0.53904
0.78344,0.60573
0.75555,0.41657
0.91707,0.50843
0.78417,0.39921
0.77633,0.48374
0.77474,0.60379
0.71905,0.51835
0.7802,0.3964
0.80211,0.44259
0.74773,0.54427
0.8365,0.60265
0.82922,0.45934
0.85007,0.48129
0.74073,0.53763
0.79768,0.38177
0.75724,0.48529
0.83535,0.52437
0.91565,0.52491
0.86758,0.51763
0.77453,0.55884
0.78986,0.47894
0.81245,0.58802
0.84077,0.53406
0.86866,0.51625
0.778,0.39133
0.84669,0.5281
0.74741,0.47847
0.71286,0.45284
0.68286,0.49808
0.68869,0.51673
0.76468,0.44722
0.87287,0.5371
0.78454,0.60603
0.7146,0.49174
0.75486,0.44933
0.71036,0.54612
0.88153,0.48583
0.78709,0.52652
0.70368,0.45419
0.90616,0.47167
0.91103,0.53526
0.74603,0.4219
0.88264,0.4625
0.891,0.45838
0.83,0.44567
0.79079,0.38475
0.84626,0.41268
0.7554,0.53217
0.80383,0.54714
0.76283,0.61221
0.81342,0.58721
0.85117,0.39978
0.76659,0.54624
0.72061,0.42799
0.83605,0.5707
0.76106,0.40248
0.80549,0.53511
0.82948,0.53515
0.84307,0.54551
0.90156,0.49663
0.70081,0.44833
0.80279,0.57073
0.82322,0.57365
0.85748,0.52814
0.72183,0.46777
0.81265,0.50096
0.84623,0.4198
0.68563,0.49286
0.84918,0.52223
0.77061,0.586
0.90997,0.45803
0.82511,0.544
0.78087,0.55511
0.76712,0.41058
0.68896,0.53873
0.72186,0.42337
0.77658,0.40376
0.73759,0.56067
0.71033,0.43877
0.783,0.38242
0.91723,0.47525
0.81142,0.51651
0.80174,0.61042
0.75211,0.4172
0.81651,0.40354
0.75486,0.53428
0.69046,0.47226
0.7941,0.43889
0.84872,0.43005
0.84981,0.58759
0.82032,0.48435
0.77274,0.48985
0.69103,0.46872
0.81949,0.60195
0.74677,0.56347
0.75381,0.42902
0.8035,0.43189
0.76242,0.56668
0.86928,0.50086
0.86394,0.46283
0.74243,0.41031
0.7675,0.55559
0.74501,0.59804
0.79783,0.38691
0.78917,0.42888
0.89964,0.45513
0.86958,0.44238
0.83159,0.45671
0.79601,0.58638
0.7525,0.50195
0.89583,0.51303
0.8393,0.51771
0.85201,0.49253
0.72936,0.41658
0.87789,0.44495
0.84454,0.47774
0.85483,0.51296
0.85908,0.48556
0.58956,0.6122
0.72574,0.61981
0.58799,0.53848
0.5155,0.55788
0.53111,0.46677
0.45283,0.57603
0.69641,0.70464
0.72898,0.55201
0.59914,0.65905
0.64748,0.64905
0.54066,0.56821
0.4941,0.65727
0.51997,0.53864
0.61618,0.51371
0.67141,0.67598
0.50121,0.68098
0.5152,0.55048
0.58261,0.69671
0.63842,0.60025
0.52012,0.55796
0.47534,0.54103
0.55585,0.53198
0.48994,0.63053
0.58914,0.47397
0.4785,0.65472
0.66428,0.62316
0.56023,0.67208
0.67891,0.63842
0.59265,0.7413
0.62032,0.74201
0.53422,0.65424
0.49518,0.5188
0.51627,0.67847
0.65057,0.66584
0.52663,0.713
0.48067,0.52685
0.65145,0.67424
0.50687,0.57231
0.55941,0.5974
0.61306,0.61844
0.48005,0.53051
0.61348,0.47773
0.60445,0.6143
0.63459,0.48178
0.49771,0.52268
0.53158,0.70561
0.68817,0.54209
0.58083,0.70471
0.49013,0.50563
0.53185,0.6088
0.6471,0.66436
0.60071,0.45195
0.56627,0.68256
0.56168,0.57511
0.71105,0.53744
0.64335,0.6485
0.58634,0.73062
0.45416,0.58593
0.52488,0.70674
0.64651,0.56283
0.60076,0.60979
0.5741,0.63398
0.67948,0.58157
0.52533,0.50354
0.52533,0.63982
0.59842,0.68094
0.74384,0.60206
0.66853,0.63146
0.49139,0.56249
0.63598,0.62723
0.67231,0.69799
0.55372,0.7191
0.54278,0.5429
0.51749,0.62221
0.5027,0.58036
0.45976,0.60728
0.4885,0.65266
0.6917,0.62289
0.4941,0.58084
0.7423,0.63915
0.50762,0.52039
0.60189,0.49477
0.51643,0.62633
0.59717,0.69619
0.57876,0.56515
0.4518,0.59951
0.50878,0.54301
0.67762,0.52594
0.54576,0.62338
0.55568,0.68858
0.6516,0.58115
0.63009,0.60034
0.57372,0.65176
0.68995,0.66245
0.6568,0.60482
0.73983,0.61546
0.71664,0.52689
0.63356,0.51507
0.73947,0.59823
0.59054,0.6385
0.62769,0.70846
0.56464,0.50435
0.69068,0.64805
0.57398,0.61498
0.5305,0.71526
0.52749,0.62365
0.68245,0.71028
0.66213,0.70311
0.57975,0.56179
0.55956,0.58409
0.71127,0.54469
0.67407,0.59819
0.53807,0.68896
0.53023,0.51066
0.5924,0.7233
0.50628,0.68299
0.58934,0.47557
0.72963,0.66638
0.60684,0.73708
0.62687,0.73176
0.71084,0.56455
0.58145,0.51072
0.54689,0.55633
0.67655,0.67259
0.70191,0.68043
0.62343,0.7359
0.64997,0.52595
0.58664,0.69584
0.48637,0.65042
0.59399,0.55435
0.61531,0.59414
0.60593,0.73924
0.61586,0.47547
0.54019,0.64718
0.56461,0.56961
0.56597,0.56865
0.53791,0.73318
0.45255,0.60102
0.51948,0.63989
0.50541,0.51208
0.67719,0.63257
0.68843,0.50481
0.54344,0.4714
0.56662,0.6157
0.52017,0.51528
0.58658,0.68633
0.73171,0.54772
0.69554,0.66529
0.57261,0.57611
0.66483,0.55017
0.45951,0.58864
0.70015,0.6894
0.72865,0.62528
0.46136,0.63556
0.58339,0.70902
0.69307,0.69444
0.47175,0.66869
0.55034,0.64267
0.5123,0.57166
0.71477,0.68466
0.6774,0.52848
0.53497,0.67117
0.5938,0.72002
0.67445,0.59716
0.5481,0.56037
0.53898,0.52364
0.70555,0.54181
0.61896,0.52573
0.56297,0.605
0.47777,0.54411
0.59194,0.64548
0.65164,0.50202
0.57168,0.57594
0.64495,0.67635
0.74057,0.57541
0.5012,0.54309
0.48793,0.6539
0.72452,0.60262
0.66691,0.71995
0.64948,0.59437
0.6993,0.56282
0.63354,0.67153
0.53575,0.63086
0.46471,0.61556
0.70891,0.62288
0.46828,0.62864
0.59624,0.63421
0.64019,0.67026
0.66551,0.64297
0.55566,0.73255
0.66397,0.60155
0.6091,0.49845
0.5066,0.58012
0.48606,0.58266
0.64351,0.49441
0.49005,0.55994
0.68474,0.64327
0.50625,0.50641
0.61516,0.72183
0.63724,0.71014
0.65863,0.49353
0.70846,0.63883
0.61521,0.58594
0.72633,0.6556
0.46999,0.55405
0.73899,0.61908
0.70946,0.60769
0.46451,0.59867
0.6478,0.54396
0.72102,0.67914
0.51074,0.49761
0.4887,0.56744
0.63719,0.605
0.45722,0.6459
0.55069,0.50401
0.72392,0.54443
0.47615,0.54223
0.61574,0.53356
0.70769,0.64819
0.5735,0.64869
0.57302,0.49974
0.64747,0.46585
0.54735,0.72008
0.49538,0.65256
0.58293,0.63069
0.74294,0.58723
0.7017,0.62717
0.53084,0.57441
0.53136,0.63963
0.60929,0.61826
0.65798,0.51571
0.57598,0.47637
0.63142,0.66679
0.6306,0.6063
0.70404,0.60361
0.53145,0.47341
0.56478,0.5897
0.70736,0.59963
0.5122,0.53865
0.49125,0.66997
0.70999,0.68814
0.68249,0.72195
0.679,0.64035
0.62843,0.52487
0.54489,0.59727
0.64051,0.63902
0.67458,0.48472
0.71404,0.51938
0.56503,0.51024
0.47995,0.55322
0.67302,0.67092
0.50124,0.48732
0.6799,0.48569
0.65405,0.68843
0.51557,0.50955
0.61051,0.54614
0.6339,0.51379
0.70872,0.53337
0.45834,0.56875
0.61973,0.73612
0.47755,0.61044
0.55329,0.67802
0.67992,0.68777
0.61708,0.59335
0.49406,0.49899
0.71507,0.56629
0.47046,0.55611
0.5494,0.70355
0.45798,0.5874
0.53419,0.55243
0.51199,0.61175
0.68133,0.52698
0.47808,0.53069
0.51469,0.54385
0.47626,0.58111
0.68541,0.65061
0.62732,0.57922
0.54622,0.62629
0.63807,0.54543
0.72101,0.64037
0.52767,0.55908
0.56768,0.73876
0.50901,0.57923
0.69588,0.59529
0.46705,0.61973
0.58616,0.68114
0.52428,0.53776
0.56147,0.50791
0.49742,0.70464
0.62667,0.68845
0.61678,0.54815
0.49316,0.56484
0.74383,0.575
0.67113,0.6478
0.48209,0.54373
0.47753,0.56142
0.60821,0.64072
0.54691,0.48832
0.59394,0.47431
0.48157,0.64468
0.74283,0.58488
0.6803,0.62946
0.71618,0.59529
0.6516,0.67026
0.69655,0.62909
0.51571,0.55051
0.69269,0.70142
0.52739,0.59734
0.67445,0.4986
0.56831,0.69278
0.45335,0.62555
0.49889,0.62933
0.50131,0.56387
0.58976,0.61435
0.56372,0.47832
0.51266,0.5631
0.49123,0.68776
0.65666,0.69611
0.6489,0.5136
0.51785,0.67791
0.55463,0.53548
0.67245,0.63712
0.48053,0.61001
0.6946,0.61539
0.56674,0.70463
0.5411,0.48987
0.70597,0.67979
0.62125,0.66816
0.55517,0.58367
0.60617,0.51218
0.54478,0.50387
0.5975,0.66876
0.58323,0.53991
0.68742,0.61584
0.61405,0.61655
0.57437,0.66287
0.51895,0.72291
0.51414,0.59622
0.69181,0.65844
0.73264,0.60463
0.52501,0.7276
0.7023,0.51722
0.45473,0.63376
0.49138,0.52393
0.70394,0.51801
0.54411,0.71517
0.61519,0.73383
0.69127,0.63914
0.45559,0.60492
0.54454,0.50446
0.5815,0.65854
0.45161,0.59615
0.58528,0.62513
0.61707,0.74561
0.52327,0.47564
0.62455,0.63605
0.63763,0.49563
0.56113,0.68798
0.47842,0.52647
0.67267,0.55535
0.66051,0.53327
0.55827,0.47724
0.67889,0.54192
0.66323,0.60271
0.62968,0.57008
0.54574,0.46143
0.61848,0.4895
0.51476,0.70329
0.49726,0.55077
0.60826,0.67547
0.54278,0.7327
0.63225,0.62149
0.59438,0.59384
0.61975,0.48664
0.49238,0.61055
0.59085,0.65985
0.57213,0.66114
0.58396,0.52303
0.65818,0.59759
0.52375,0.61378
0.51987,0.58496
0.48799,0.63358
0.61532,0.72955
0.61433,0.64546
0.4792,0.54081
0.54619,0.52721
0.5012,0.57411
0.70605,0.56195
0.55634,0.62231
0.6092,0.74589
0.5521,0.53417
0.718,0.61446
0.48483,0.56004
0.70151,0.6924
0.53281,0.49657
0.52289,0.5934
0.55446,0.68551
0.49869,0.67209
0.69335,0.57039
0.47058,0.5684
0.67057,0.56679
0.67782,0.72483
0.46885,0.59029
0.68908,0.67613
0.4785,0.52334
0.45899,0.59261
0.72048,0.51421
0.6716,0.56877
0.47887,0.58478
0.62588,0.61768
0.56254,0.71138
0.68257,0.59663
0.6988,0.65961
0.70593,0.63629
0.58962,0.69238
0.58087,0.74651
0.63735,0.69577
0.72344,0.55012
0.68129,0.6946
0.71151,0.52627
0.49921,0.5749
0.71713,0.5317
0.57311,0.73916
0.64237,0.47824
0.48533,0.65274
0.7042,0.65882
0.7235,0.56851
0.49696,0.58013
0.49626,0.61139
0.66822,0.58263
0.61263,0.48578
0.48844,0.65309
0.7002,0.63613
0.60919,0.70765
0.69061,0.70387
0.47482,0.59501
0.51739,0.68111
0.70572,0.5126
0.63758,0.54181
0.66264,0.4853
0.48437,0.57118
0.72718,0.64919
0.68644,0.64909
0.64879,0.73489
0.47607,0.67194
0.69589,0.50632
0.74865,0.58535
0.49887,0.5021
0.72399,0.61914
0.63219,0.69677
0.51682,0.62356
0.65747,0.56109
0.6609,0.72947
0.73487,0.56888
0.46267,0.65705
0.48455,0.60969
0.64231,0.58427
0.68326,0.69943
0.46442,0.6003
0.65523,0.71685
0.57755,0.72835
0.68027,0.50242
0.55845,0.66855
0.50959,0.63874
0.72126,0.64694
0.48175,0.53183
0.6223,0.74224
0.52271,0.64416
0.66637,0.70143
0.63704,0.47038
0.58652,0.59742
0.68499,0.59703
0.5513,0.62321
0.49565,0.68871
0.63718,0.67372
0.53297,0.70358
0.45479,0.57552
0.74191,0.55859
0.48428,0.55596
0.51862,0.5276
0.48344,0.56765
0.74205,0.6155
0.49613,0.59571
0.65847,0.52033
0.48685,0.66522
0.66541,0.52465
0.72239,0.63873
0.67159,0.64258
0.51964,0.53059
0.5149,0.65975
0.66496,0.70606
0.68627,0.65437
0.57206,0.57378
0.69287,0.65078
0.46839,0.66356
0.50473,0.70089
0.53255,0.61786
0.73614,0.54147
0.49784,0.5034
0.5577,0.51034
0.54943,0.56502
0.69657,0.61576
